MinTemp,MaxTemp,Rainfall,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
10.3,23,0,NW,24,W,N,11,17,69,88,1024.4,1020.2,13.2,21.7,No,No
12.2,17.1,0,W,65,WNW,W,28,39,36,27,1008.8,1004.8,14,16.5,No,No
9.8,20.2,0,NA,0,W,SSE,20,17,48,39,1023.1,1022,15.4,18.9,No,No
20.7,25.7,0,E,28,SSE,E,19,19,75,58,1017.3,1015,23.1,25.2,No,No
12.8,21.3,0,S,35,W,S,20,22,59,61,1023.1,1022.1,15.3,19.7,No,No
11.5,25.8,3,W,48,NNW,WNW,19,26,39,23,1014.5,1010.8,18.3,25.5,Yes,No
15.6,18.3,0,NE,48,ESE,NE,9,11,90,81,1019.2,1014.6,16,17.2,No,Yes
14.1,18.4,13.8,ESE,69,SSE,SE,37,28,85,63,1023.3,1021.4,15.3,17.4,Yes,Yes
12.2,18.6,13.8,WNW,59,NNW,NNW,24,24,77,37,1012.5,1008.8,15.7,18.4,Yes,No
13.6,17.2,13.2,SSE,83,S,SSE,24,46,96,94,1023.6,1020.7,15,17.1,Yes,Yes
9.2,18.9,0,NA,0,W,NE,15,17,64,61,1022.5,1017.8,13.6,17.6,No,No
10.8,20.8,0,NNW,31,NNW,WNW,11,15,50,29,1017.5,1015.8,14.3,20.5,No,No
18.9,27.3,0,NA,0,W,NE,13,24,76,54,1021.9,1018.4,22.2,26.1,No,No
14.2,27.5,0,E,22,W,E,13,11,62,47,1030.6,1024.7,21.5,27.3,No,No
13.2,29.8,0,NA,0,W,NW,6,37,64,33,1011.6,1007,19.1,27.6,No,Yes
22.7,27.7,0.6,NA,0,ESE,SE,19,30,61,60,1017.8,1016.4,25,25.9,No,Yes
11.9,17.3,0,WNW,26,W,WSW,19,7,79,69,1026.2,1023.5,13.3,17.2,No,No
11.7,19.5,0.2,SSW,50,SW,SSW,24,26,63,51,1021.1,1021.3,16.2,18.8,No,No
22.4,28.1,0,ENE,33,NE,ENE,7,20,61,57,1023.4,1022.6,26.2,27,No,No
21.2,27.6,0,ENE,33,WSW,E,6,22,67,63,1008.6,1005.8,24.7,26.6,No,No
7.5,20,0,W,33,WNW,SSE,28,17,66,51,1028.1,1027.2,10.4,19.1,No,No
17.3,22.6,3,SSE,35,SSW,SE,20,19,74,60,1014.1,1011.6,20.1,21.8,Yes,No
18.7,25.7,0.8,SSE,41,W,SSE,15,24,80,59,1015.3,1015,20.6,24.4,No,No
20.5,29,0,NE,39,E,ENE,13,20,69,58,1013.2,1010.1,25.5,27.1,No,No
6,17.3,0,W,37,WNW,W,17,22,58,34,1016.3,1013.3,8.6,17.1,No,No
7.3,19.6,0,W,30,W,ENE,17,13,69,48,1030.1,1026.2,9.6,17.5,No,No
19,25.6,0,ENE,28,SSE,E,2,20,64,54,1021.3,1019.2,23.8,24.4,No,No
14.4,25.1,0,NNE,44,W,NE,6,22,55,46,1019.1,1016,20.2,23.7,No,No
8.8,13.5,0,NA,0,W,W,20,11,76,83,1027.2,1024.1,9.7,13.1,No,Yes
8.2,17.1,0,NA,0,WNW,WSW,13,13,74,43,1023.7,1020.4,9.9,17,No,No
17.7,24.1,0,N,19,NNE,ENE,2,15,68,60,1025.9,1022.2,19.9,22.5,No,No
12.6,20,12.8,NA,0,SSW,S,22,28,87,68,1008.3,1010.2,16.5,19.1,Yes,Yes
16.7,25.7,0,NA,0,W,W,15,28,55,14,1002.9,1002.5,21,25.1,No,No
24.1,30,0,SE,37,SSE,SE,17,24,57,62,1003.7,1003.4,27.7,26.4,No,No
15.8,24.5,1.2,NE,31,WNW,E,9,19,73,49,1018.7,1014.6,20.1,23.7,Yes,No
9.9,14.3,12.6,NA,0,WSW,S,19,24,87,74,1022.1,1021.9,10.3,12.4,Yes,Yes
13.8,20.9,1.4,NA,0,SSW,SSW,15,20,78,85,1026.4,1024.6,17.2,16.2,Yes,Yes
21.5,27.9,0,SSW,26,S,E,7,13,79,63,1013.4,1010.2,23.7,26.9,No,No
21.8,25.5,0,NA,0,0,E,0,17,71,60,1016.6,1015.2,22.8,25.1,No,No
19.9,27,1.8,SSE,37,SE,ESE,20,20,75,49,1018,1016.9,22.8,26.4,Yes,No
13.6,19.8,8.6,SSE,30,W,SSW,19,11,91,80,1025.7,1024.1,15.3,18,Yes,Yes
14.3,25.2,0,ESE,39,WNW,ESE,13,22,54,52,1020,1021.3,19.9,22,No,No
20.8,26.9,0,NA,0,ENE,ENE,19,20,61,55,1018,1015.2,24.1,25.6,No,No
20.7,31.6,0,SW,54,NNE,NW,17,22,77,41,1010.5,1009.1,23.7,30.6,No,Yes
20.6,26.9,0,ENE,43,ENE,ENE,11,22,72,65,1015.3,1012.5,23.1,25,No,No
15,20.4,0,NNW,57,NE,N,15,17,66,73,1015.7,1011.7,18.1,17.5,No,No
19,23.5,0,NA,0,SW,SE,17,30,43,51,1017.9,1018.4,22.7,21.2,No,No
20.6,27.2,0,SSE,59,SSW,S,20,17,83,54,1019.5,1017.5,20.8,25.5,No,No
11.2,22.8,0,NNE,44,WNW,ENE,11,20,53,57,1024,1019,17.6,20.4,No,No
14.4,28.7,0,WNW,28,W,WNW,7,15,59,29,1019,1016,18.6,28.1,No,No
12.6,15.6,4,NA,0,SSE,S,17,6,83,90,1036.7,1034.1,14.4,14.6,Yes,Yes
21.6,26.2,4.2,ESE,57,E,ENE,28,24,86,76,1020.3,1017.9,23.7,25.3,Yes,No
13.1,20.1,0,ENE,30,WNW,ENE,11,22,68,55,1018.6,1015.1,17.7,19.2,No,No
11.9,20.1,0,ENE,28,W,SSE,20,15,79,63,1033.6,1030.7,12.9,17.4,No,No
16.5,24.8,17.4,NA,0,WNW,E,9,22,88,71,1023.4,1022.3,18.8,21.5,Yes,No
17,21.1,0,ENE,35,ESE,E,13,20,53,57,1038.8,1036,18.5,19.9,No,No
22.4,28.1,0,NW,65,NNE,ESE,11,6,72,86,1003.3,1001.9,26.3,23.2,No,Yes
19.2,29.3,5.4,W,57,WNW,WNW,9,13,57,74,1005.5,1004.7,24.2,22.5,Yes,Yes
24.5,37,0,SSW,69,NW,W,11,20,34,33,1007.4,1008.4,32.6,35,No,Yes
17.2,22.4,0,NA,0,0,0,0,0,83,72,0,0,19.7,21.8,No,No
8,17,0,WSW,43,W,WSW,17,15,66,32,1022.2,1021.2,9.3,16.2,No,No
19.4,21.8,0,SSE,43,ESE,E,19,11,58,59,1017.1,1015,20.5,21.2,No,No
12,21.3,0,WSW,28,N,W,6,6,66,54,1019.9,1015.9,15.5,19.6,No,No
16.3,23.6,8.8,SSE,37,WNW,E,13,13,77,45,1017.2,1015.7,17.9,23.4,Yes,No
7.4,19.2,0,W,33,W,SSE,19,17,68,36,1031.7,1029.9,9.3,17.7,No,Yes
21.7,28.5,0,NA,0,E,E,11,20,67,62,1011.8,1007.4,25.4,27.3,No,No
19.6,30.2,2.6,NA,0,WNW,SE,7,20,81,53,1008.6,1010,22.2,29.6,Yes,Yes
17.5,27.7,0,NA,0,W,E,13,13,76,67,1016.7,1013.7,20.6,24.9,No,No
13.1,19.1,0,S,56,SSW,SSE,17,28,73,52,1020.8,1021.9,17.7,18.7,No,No
11.6,21.7,0,WSW,35,W,ESE,24,13,0,0,1021.3,1021.4,17.1,20.2,No,No
10.4,22.3,2,NA,0,W,WSW,24,7,48,34,1020,1018.3,13.9,21.5,Yes,No
9.6,17.1,0,NA,0,WSW,S,15,17,65,76,1025.4,1026,13.5,13.9,No,Yes
8.8,18.3,0,NA,0,W,ENE,17,11,78,58,1025.1,1022.2,11.1,16.9,No,No
20.5,26.1,0,NA,0,NNE,NE,6,19,67,59,1017.9,1016.3,23.6,25.9,No,No
11.7,20.6,0,W,35,W,E,26,19,47,43,1014.7,1010.7,13.5,17.4,No,No
9.8,21,0,W,30,W,WNW,17,9,52,27,1014.6,1011.1,13.3,20.4,No,No
16,24.3,0,ESE,24,W,E,15,17,73,55,1027,1025.3,19.2,23,No,No
8.4,19.6,0,NA,0,W,E,15,17,68,50,1024.2,1021.3,11.6,18.1,No,No
12.5,24.7,0,NE,41,NW,ENE,7,20,44,45,1012.9,1008.3,18.4,22.7,No,No
18.3,27.5,0,ENE,44,W,E,7,30,59,53,1022.3,1019.7,22.8,26.2,No,No
26,28.6,0,NA,0,S,SE,24,28,54,60,1013.6,1016.3,28.5,23.7,No,No
12.5,20.9,4,S,35,W,SSE,19,17,59,41,1018.9,1019,15.3,20.7,Yes,No
8.7,22.2,0,NNE,31,WNW,ENE,13,19,70,36,1020.6,1016,11,19,No,No
18.9,27.3,0,NA,0,N,NE,7,24,68,67,1010.7,1007.5,22.9,24.7,No,Yes
22,29,0,W,35,WSW,ESE,11,24,45,57,1004,1004.2,26.1,24.8,No,No
15.9,23.1,0,NA,0,0,E,0,19,66,49,1023.9,1020.9,20.5,22.3,No,No
17.2,23.4,0,S,26,WNW,E,6,20,64,57,1008,1005.8,21.1,23,No,No
7.5,16.4,0,W,54,WNW,W,22,28,54,40,1013.4,1011,9.7,15.2,No,No
18.6,25.4,1.8,ENE,31,W,ESE,9,20,87,66,1018.2,1016.7,19.9,23.8,Yes,No
19.3,24.8,0,SSE,44,SSE,SE,30,20,67,58,1018.3,1018.4,21.7,22.1,No,No
16.4,31.4,0,NNE,37,W,NE,13,11,52,36,1017.4,1013.5,23,30,No,No
16,23.4,13,ENE,50,NE,NE,30,26,94,80,1014.8,1010.5,18.2,20.5,Yes,Yes
10.3,16.4,0.6,W,33,W,ESE,15,7,80,64,1027.4,1024.7,12.4,15.9,No,No
7.3,18.1,0,W,26,WNW,NE,13,4,74,45,1022.8,1017.9,9.1,17.2,No,No
17.7,27.3,0,NNE,46,NNW,NE,13,24,62,66,1009.7,1004.1,23.6,25.4,No,No
17.1,19.6,3.8,E,56,ESE,E,24,31,91,83,1017.6,1016.3,19.5,19.4,Yes,Yes
21.8,28.7,0,NE,43,WNW,E,9,24,73,60,1019.6,1018,24.6,27.6,No,No
20.3,21.8,0,SSW,39,SE,ESE,22,24,62,46,1016.4,1016.4,21.7,20.8,No,No
11.7,19.7,12.4,NA,0,W,S,15,19,80,60,1019.2,1017.7,14.5,18.5,Yes,No
13.1,26.1,0,WNW,24,W,WNW,19,7,72,33,1026,1022.4,15.8,25.8,No,No
7.2,18.2,0,NA,0,W,S,24,19,63,46,1025.9,1024,9,16.2,No,No
6.1,15.8,0,NA,0,W,W,26,22,48,28,1020.9,1018.2,7.9,15.4,No,No
10.5,19.3,0,ESE,44,W,ESE,13,19,81,61,1025.7,1022.4,13.7,18.8,No,Yes
16.1,24.8,0,NE,37,WNW,E,13,20,71,53,1025.4,1022.3,19.3,24.5,No,No
18.4,34.7,0,NA,0,W,NNW,11,17,73,22,1005.5,1000.7,22,34.3,No,No
12.3,19.9,0,NA,0,NNW,NNW,28,24,66,54,1013.2,1008.2,15.6,19.1,No,No
19.2,26.2,0,ENE,33,ESE,ENE,9,24,0,0,1018.5,1013.9,20.9,22.5,No,No
22.3,23.9,0,SSE,30,SW,SE,9,7,70,95,1012.8,1012.6,23.9,19.4,No,Yes
22.8,29.2,30.6,NE,30,SSW,E,7,13,85,76,1011,1006.4,24.9,25.7,Yes,Yes
18.1,24.4,0,NE,46,ENE,NE,7,24,55,53,1017.4,1013.7,22.3,23.9,No,No
19.7,28.4,0,E,35,E,ENE,11,17,67,64,1018.4,1015.1,24.6,25.5,No,No
14.3,21.7,34,S,54,W,S,19,22,92,71,1024.4,1024,14.5,19.4,Yes,Yes
14.3,24.7,0,ESE,28,W,ESE,17,19,66,48,1024.2,1022.8,16.3,23,No,No
16.2,25.4,0.4,NW,31,NW,ENE,17,19,79,58,1015.9,1013.4,17.4,21.6,No,No
21.6,27,1,ESE,30,ESE,E,4,24,73,73,1016.5,1013.7,24.2,24,No,No
22.3,36.5,0,WSW,52,ESE,WSW,6,33,50,22,1003.6,1002,27.1,34.5,No,No
23.4,33.6,1,NA,0,NNW,NNW,15,26,52,45,1008.9,1005.5,27.8,32.7,No,No
11.3,20.4,1.2,SSE,26,WNW,SSE,15,15,92,59,1025,1024,11.6,19.1,Yes,No
15.4,21.6,2,ESE,31,WNW,SSE,9,20,93,74,1011.3,1009.4,16.1,19,Yes,No
8.3,20.9,0,W,33,W,E,19,15,48,41,1018.7,1016.9,11.7,17.2,No,No
10,19.8,0,NA,0,W,W,11,13,70,33,1021.7,1017.4,11.7,18.2,No,No
18.6,26.7,0,SSE,43,W,SSE,20,24,60,45,1016.7,1016.4,22.3,25.2,No,No
22.2,27.6,0.2,ENE,39,ENE,E,11,17,88,63,1021.8,1019.4,23,25.8,No,No
18.5,27.9,0,S,48,N,E,7,11,86,57,1018.9,1016.3,20.3,27.1,No,No
11.4,18.5,1.8,W,41,ENE,W,4,20,86,52,1013.7,1010.7,13.2,17.9,Yes,No
5.6,13.2,0.8,S,39,W,S,26,13,64,84,1034.7,1032.4,7.5,12.7,No,Yes
6.4,15.6,0,W,22,WNW,SE,13,6,77,58,1020.8,1016.2,7.6,14.4,No,Yes
10.4,21.2,0,NA,0,W,WNW,24,19,42,30,1014.8,1010.6,15.3,20.8,No,No
20.7,27.4,0,ENE,35,W,E,9,26,72,64,1020.7,1019.6,23.2,25.4,No,No
19.3,26.3,0.2,NNE,43,NNW,ENE,7,30,70,55,1018.4,1014.7,22.7,25.2,No,No
13.4,23.3,8.8,NE,37,WNW,E,13,26,77,59,1021.3,1018.1,16.6,20.7,Yes,No
22.2,31.6,0,ENE,33,ENE,ENE,2,17,72,49,1015,1011.8,26.1,30,No,No
7.7,17.3,2.4,WSW,46,W,SSW,31,13,57,36,1022.9,1023.1,9.6,16.9,Yes,No
18.9,23.9,0,SSW,31,S,ESE,13,11,82,66,1020.3,1020.3,20,22.1,No,Yes
12.9,26.7,0.2,NE,33,W,ENE,13,24,73,56,1018,1015,17.8,22.5,No,No
12.1,19.6,0,S,33,SSE,ESE,7,19,67,52,1012.8,1011.1,13.8,17.1,No,No
9.2,17.9,0,NA,0,W,WNW,17,7,63,42,1022.7,1020.8,10.7,17.4,No,Yes
18.2,25.5,0.2,NW,50,NE,ENE,9,11,65,61,1013.7,1006.5,23,25.3,No,Yes
21.5,28.8,0,ENE,33,W,E,7,22,63,58,1017,1015.1,25.4,27.5,No,No
12,21.1,0,NA,0,W,W,11,11,80,84,1020.7,1018.9,15.2,16.3,No,Yes
18.1,25.2,0,E,39,W,E,7,24,85,79,1020.6,1018,20.2,23,No,No
18.2,23.9,1,NA,0,E,ENE,7,19,64,58,1020.6,1019.1,21.4,23.2,No,No
12.1,18.1,0.4,SSE,30,S,SSE,7,15,76,59,1037.9,1034.8,14.4,16.2,No,No
7.1,18.5,0,NA,0,W,E,26,9,71,39,1028.1,1024.7,8.6,18.4,No,No
12.5,19.1,0,NA,0,WNW,ENE,13,15,91,68,1030.1,1027.1,13.7,18.5,No,Yes
9,21,0,NA,0,W,WSW,9,19,63,35,1014.1,1011.7,12.8,20.5,No,No
19.4,24.8,20.8,ENE,57,E,E,26,19,95,82,1006.6,1003.3,21.4,24,Yes,Yes
20.3,30.3,0,SSW,37,W,WNW,17,6,74,63,1008.3,1007.5,22.3,26.9,No,No
20.9,29.5,0,NNE,46,NNE,ENE,11,26,60,58,1016.1,1012.9,26.1,28.4,No,No
9.4,15.8,0,NA,0,WNW,N,7,9,84,79,1008.1,1005.4,10.4,15.1,No,No
14.4,17,73.2,NA,0,SE,SE,31,26,91,60,1023.7,1025.3,14.7,16.6,Yes,Yes
17.4,22,0.2,S,52,SSW,S,15,20,63,81,1017.5,1016.8,18.6,18.1,No,Yes
13.5,24.4,0,W,48,WSW,E,26,17,31,29,1012.6,1010.6,17.3,21.7,No,No
19.7,27.2,8.6,E,30,ESE,E,7,24,77,43,1014.9,1012,20.1,25,Yes,No
7.3,20.6,0,NE,41,WNW,ENE,17,26,61,36,1023.7,1016.9,10.8,19.1,No,No
17.8,27.7,0,WSW,41,WNW,E,13,17,78,61,1019.9,1016.1,20.5,26,No,Yes
20.7,28.9,0,NNE,46,N,NE,9,24,60,54,1014.6,1011.5,25.3,27.7,No,No
19.8,26.2,0,SE,44,WSW,SSE,7,24,69,72,1010.2,0,22.6,22.5,No,Yes
11.5,22.4,0,NA,0,W,E,15,13,82,71,1024.6,1021.8,13.6,19.1,No,No
21.7,27.9,0.4,NA,0,NE,ENE,9,20,72,61,1020.6,1017.6,25.6,27.3,No,No
13,27.8,0,WSW,48,W,WSW,7,30,34,20,1019.1,1017,19.9,27.2,No,No
11.7,29.3,0,W,76,W,W,13,39,47,13,1011.1,1005.2,18.9,27.9,No,No
21.5,27.3,0.2,E,39,E,ENE,20,24,62,55,1013.5,1013.4,24.8,26.3,No,Yes
14.2,23.6,0,SSE,30,WNW,SSE,13,17,75,65,1016.7,1014,17.7,21.9,No,No
12.8,27,0,NA,0,W,W,11,30,64,19,1012.6,1008.7,16.3,25.7,No,No
10.9,21,0.2,NA,0,W,E,19,7,87,58,1032,1028.7,12.7,19.6,No,No
17.8,23.8,0,NA,0,E,ENE,4,26,72,51,1013.2,1010.3,19.8,23.2,No,No
12.1,22.5,0,NE,28,W,NE,11,15,63,46,1020.3,1015.3,16.9,20.7,No,Yes
9.2,18.8,0.8,WNW,24,W,ESE,13,2,91,73,1031.2,1027.1,13.3,17.8,No,No
15.5,28.7,0,WNW,67,NW,NNE,7,20,62,35,1015.3,1007.1,20.1,27.9,No,Yes
14,22.8,0.6,NA,0,W,E,13,20,76,68,1025.8,0,18.8,21.1,No,No
21.6,27.3,0.4,NA,0,S,E,6,17,84,71,1011.6,1009.4,23.2,26.2,No,No
14.4,24.4,0,NA,0,ESE,NNE,6,19,58,57,1016.8,1013.4,20.2,23.6,No,No
16.8,22.9,0,ENE,33,W,E,6,24,68,65,1026.4,1022.8,19.9,21.7,No,No
19.7,26.2,23,ESE,39,S,SSW,9,20,88,58,1019.7,1018,20.7,25.4,Yes,Yes
19,26.7,0,NA,0,N,ENE,11,20,73,58,1023.3,1020,22.2,25.6,No,No
13.3,21.5,0,ENE,41,W,ENE,11,28,75,58,1025.9,1022.4,17.6,21.3,No,No
6.7,14.9,0,NA,0,W,SSW,20,22,72,53,1021,1018.9,8.1,13.9,No,No
18,25.2,0,NA,0,W,E,11,15,78,57,1025.7,1022.4,19.7,24.5,No,No
11.1,17.6,0,W,70,W,WSW,44,30,45,28,1007.5,1013.8,13.9,16,No,No
18,23.6,0.2,ESE,35,SSE,E,17,19,48,44,1026.9,1026.3,21,22.2,No,No
19.7,25.7,77.4,NA,0,NNE,W,11,6,88,74,1008.3,1004.8,22.5,25.5,Yes,Yes
8.1,21,0,N,35,WNW,N,13,17,82,34,1026.5,1021.5,9.8,20.4,No,No
11.7,20.8,3,W,37,W,ESE,20,15,67,55,1021.1,1017.2,14.8,20.5,Yes,No
20.3,23.6,1.2,SSW,33,SSW,SSE,6,9,83,79,1016.1,1012.7,21.1,22.4,Yes,Yes
16.8,27.7,0.2,ENE,33,WNW,E,9,28,60,54,1015.9,1013.1,22.5,25.8,No,No
22.1,28.1,0.2,SSW,30,S,ESE,11,15,86,65,1010.2,1007.4,23.1,28,No,No
12.4,15.4,13.8,NA,0,W,SW,22,17,94,92,1018.2,1017.4,13,14.9,Yes,Yes
20.3,27.4,0,NA,0,S,SE,15,31,68,61,1016.3,1015.2,23.5,25.9,No,No
15.9,20.7,0,E,31,E,E,15,20,80,71,1019.5,1017.4,16.9,18.4,No,No
17,24.7,0,NNE,52,W,NE,9,26,66,61,1017.5,1013.4,20.3,23.3,No,No
7.8,14.7,0,SSW,43,W,SSW,24,11,58,85,1019.8,1021.7,11.2,11.8,No,Yes
15,18.7,0.4,ENE,31,ESE,E,19,19,50,49,1032.5,1030.7,17.4,18.5,No,No
11.8,21.9,7.4,W,26,WNW,E,9,13,84,62,1026.3,1023.6,13.9,18.8,Yes,No
15.9,24.2,5.8,E,33,W,E,15,15,91,59,1026.7,1025.5,17.1,23.5,Yes,Yes
10.6,24.8,0,NA,0,W,NE,2,17,44,21,1016.4,1013.1,17.2,22,No,No
16.9,23.2,2.2,NA,0,ESE,E,24,30,81,60,1022.8,1022.2,19.6,21.7,Yes,No
12.7,18.6,6,NA,0,SSW,ESE,19,24,91,90,1023,1020,15.2,17.1,Yes,Yes
14.1,29.8,0,SSW,33,WNW,E,9,17,41,24,1010.5,1005,20.1,28.9,No,No
21.2,35.3,0.2,W,59,W,WNW,17,30,66,13,1005.8,1001.1,24.4,34.7,No,No
18.4,22.7,0,SSW,35,SSW,SSE,15,19,80,71,1025.6,1022.4,19.7,20.5,No,No
10.6,21.1,0,NA,0,W,SW,19,22,60,35,1018.4,1014.9,13,20.3,No,No
17.3,26.6,1.8,SSE,33,W,SSE,13,20,77,45,1023.1,1021.3,19,26.1,Yes,No
7.3,19.2,0,WSW,41,W,W,24,11,58,36,1028.8,1026.9,9.9,19,No,No
17.3,23.9,0,NW,28,W,ENE,19,19,84,64,1024.3,1022.9,19.1,23.1,No,Yes
8.7,17.2,0,WNW,54,WNW,W,17,26,54,28,1019.4,1016.3,12.2,16.6,No,No
8.6,18.7,4,NA,0,WNW,E,11,19,54,42,0,0,14.4,16.2,Yes,No
11.9,23.4,0,NW,50,N,NE,15,17,58,55,1019.5,1015.8,19.1,21.7,No,No
14.4,23.6,0,NA,0,W,ESE,15,19,67,48,1013.4,1011.4,17.8,22.5,No,No
11.3,21.2,0,NW,52,N,WNW,20,26,49,33,1011.3,1006,15.4,20.8,No,No
15.9,28.9,0,W,43,W,W,17,22,36,18,1012.2,1008.3,21.7,28,No,No
18.3,26.4,0,NA,0,W,E,13,22,80,60,1013.4,1010.8,21.3,25.2,No,No
21.7,26.5,0,NA,0,NE,NE,13,28,74,70,1020.3,1016.1,24.1,26,No,No
19.9,24.9,0,NA,0,SSW,SSE,13,24,83,75,1021.3,1020.7,22.9,23.3,No,Yes
18.5,33.7,10.4,S,70,NW,WNW,2,19,67,27,1007.4,1005.2,25.4,32.4,Yes,No
15.4,21.2,61.2,S,43,WSW,SSW,19,24,91,65,1018.8,1016.5,15.6,20.7,Yes,Yes
9.1,17.6,6.2,NA,0,WNW,ESE,13,30,96,63,1030.9,1028.5,10.3,16.2,Yes,Yes
20.2,20.4,0.6,SSE,35,SSE,S,20,17,84,88,1013.2,1013.3,20.4,19.7,No,Yes
9.3,16.4,2.8,NA,0,WSW,NNE,2,13,93,90,1019.2,1013.8,12.2,16.2,Yes,Yes
11.1,20.6,0,WSW,41,W,W,17,22,53,31,1014.7,1011.8,13.2,19.1,No,No
7.8,17.4,0,WSW,37,WNW,WNW,13,19,57,31,1020.1,1018.1,10.2,17.1,No,No
11.2,24.7,0,NA,0,NW,NNW,15,24,54,39,1011.5,1005.4,19.7,24,No,Yes
23.5,34,0,S,52,W,SSE,2,24,56,70,1010.4,1012.1,26.5,25.9,No,No
14.8,22.9,1.4,NE,41,WNW,ENE,6,26,80,63,1020.5,1017.5,18.3,21.9,Yes,No
14.9,24.9,0,ENE,37,WNW,NE,13,20,68,49,1026.2,1021.4,18.4,23.1,No,No
22.5,34.8,0,NA,0,WNW,W,15,11,41,20,1014.8,1010.3,29.6,33.9,No,Yes
19.5,29.6,0,NA,0,W,ENE,9,9,80,52,1019.1,1015.4,22.6,29.5,No,No
14.7,25,0,ENE,43,WNW,E,15,26,56,52,1017.3,1013.5,19.7,24.1,No,No
19.7,28.6,0.4,NW,54,N,N,19,26,71,51,1017.8,1013.9,23.7,26.1,No,Yes
8.2,15,1.2,NA,0,W,S,20,9,84,88,1029,1028.2,9.1,12.9,Yes,Yes
15.4,34.1,0,NNE,43,ESE,E,6,22,43,23,1018.4,1013.9,20.9,30.7,No,No
16.6,25.5,0,SSE,28,W,ENE,7,11,69,49,1021.2,1017.8,19.8,24.7,No,No
13.8,18.8,7,NA,0,ENE,ESE,4,17,80,61,1027.4,1025.3,15.5,18.5,Yes,No
17.1,24.2,0,NE,48,NE,NE,19,28,59,61,1021.8,1018.6,22.2,22.5,No,No
25.8,34.9,0,NW,41,E,ENE,4,6,50,41,1010.4,1007.3,29.5,34.1,No,No
18.3,23.3,0.4,ENE,39,E,E,15,24,46,51,1024.7,1022.5,21.5,22.5,No,No
13.3,25.1,0,NA,0,W,ENE,13,17,64,51,1012,1007.8,17,22.3,No,No
11.7,17.9,8.8,W,54,WNW,W,26,26,51,56,1009.3,1008.5,13.9,15.7,Yes,No
20.1,22.7,16.8,W,50,E,NNE,6,9,90,90,1009.2,1009,20.5,20.9,Yes,Yes
12.7,25.3,0.2,WSW,43,W,ESE,15,15,57,43,1012.7,1011.7,16.9,23.4,No,No
19.4,25.5,0,NNE,54,ENE,NE,19,28,62,63,1012.3,1007.6,23.6,24.9,No,No
11.7,18.2,0,NA,0,W,S,19,24,76,49,1025,1025.7,13.3,17.9,No,Yes
9.7,16.3,0,SSW,52,SSW,SSW,20,28,58,43,1025.4,1026,13.4,15.9,No,No
13.2,22.2,0.4,NA,0,0,0,0,0,57,49,1019.6,1018,16.7,21.7,No,No
14.7,21.9,0,ESE,48,ESE,ESE,28,33,59,53,1031.2,1031.7,18.5,20.7,0,Yes
11.9,23.7,0,NNW,48,W,NW,13,24,83,37,1013.2,1009,13.3,23.2,No,No
6.9,17.3,0,NA,0,W,WNW,19,15,56,37,1021.9,1018.1,9.9,16.4,No,No
19.4,24,10.4,ESE,46,ESE,ESE,24,24,86,84,1014.1,1011.8,21.2,22.9,Yes,Yes
15.3,23,0,NNE,41,W,ENE,6,19,70,63,1021.4,1017.8,19,22.2,No,No
20.1,24.8,0,NA,0,W,ENE,2,11,92,83,1020.9,1017.2,20.9,23.3,No,No
11.4,21,0,NA,0,W,E,17,19,42,45,1014.1,1011.8,17,18.8,No,No
6,17,0.2,NA,0,W,ESE,19,11,65,43,1016.7,1013.7,9.4,16.2,No,No
19.5,24.6,0.2,NA,0,NW,N,24,17,71,75,1005,1003.9,22.9,22.2,No,Yes
14.4,25.9,0.2,SSE,57,W,ENE,17,19,78,49,1008.8,1004.7,17.2,22.5,No,Yes
10.2,19.8,0.6,SSW,59,W,S,22,28,53,42,1018.3,1017.7,13.1,17.5,No,No
20,26.5,0,E,30,E,E,7,20,64,63,1016.6,1015.3,24.7,24.8,No,No
18.6,25.1,7.8,SSW,37,SE,E,15,24,86,56,1015.2,1014.4,20.7,24.4,Yes,No
22.1,24.9,6.4,NA,0,S,S,24,19,88,89,1017.6,1018.7,22.2,21,Yes,Yes
13,20.8,0.8,S,41,SW,S,19,20,87,50,1035.4,1033.7,15.1,19.6,No,No
21.3,26.7,6.6,ENE,31,ENE,E,11,20,68,62,1013.8,1012.1,24.3,26.4,Yes,Yes
15.5,25.9,21.4,W,31,W,ESE,13,19,76,54,1010.5,1005.7,19.9,25.6,Yes,No
12,24.2,0,NNE,26,WNW,ENE,11,13,72,55,1030.4,1026.7,14.3,22.4,No,No
7.4,21.4,0,W,28,WNW,S,15,2,65,31,1022.3,1019.4,10.5,21.1,No,No
19.5,24.8,0,NA,0,SE,ESE,13,24,63,62,1024.7,1023.1,21.8,23.4,No,No
10.7,17.4,0,S,41,W,S,20,22,64,66,1031.1,1028.8,13.4,16.4,No,Yes
9.2,19.7,0,NA,0,NNW,W,9,22,66,38,1020,1017.9,12.8,18.4,No,No
21,33.2,0,NA,0,NW,E,9,4,71,52,1009.8,1005.7,26.2,29,No,No
10.4,20.9,0,W,24,W,WNW,15,7,75,37,1018,1015.3,11.9,20.5,No,No
10.1,21.3,0,WSW,39,WNW,ESE,11,15,48,33,1021.6,1022,15.5,19.2,No,No
